2026-09-24 22:13:29,0.3686466693,0.0000000000,249.2666625976,298.7999877929,0.3239999771,0.9333333015,937.6331787109,937.6331787109,937.6331787109,67.1999969482,10.9799995422,6.5000004768,7.1213321685,1.1200000047,0.0000000000,0.0000000000,0.0000000000
2026-09-24 22:19:03,0.3685599327,0.0000000000,169.2666625976,218.7333374023,0.1960000038,0.9333333015,937.6466674804,937.6466674804,937.6466674804,67.5999984741,10.7866659164,6.4000010490,7.0773329734,1.1200000047,0.0000000000,0.0000000000,0.0000000000
2026-09-24 22:24:37,0.3686629533,0.0000000000,213.4666595458,191.8666687011,0.1199999923,1.3999999809,937.6398925781,937.6398925781,937.6398925781,68.1333312988,10.5866680145,6.2866659164,7.0286660194,1.1200000047,0.0000000000,0.0000000000,0.0000000000
2026-09-24 22:30:11,0.3679316520,0.0000000000,144.4666595458,74.8666687011,0.0939999866,1.9333333015,937.6666870117,937.6666870117,937.6666870117,68.8666687011,10.3466653823,6.2066659927,6.9893336296,1.1200000047,0.0000000000,0.0000000000,0.0000000000
2026-09-24 22:35:45,0.3698544979,0.0000000000,226.6000061035,87.6666641235,0.1900000000,2.8666666030,1004.6800537109,1004.6800537109,1004.6800537109,75.0666656494,10.8666687011,6.6999988555,7.5126657485,1.2000000476,0.0000000000,0.0000000000,0.0000000000
2026-09-24 22:41:19,0.3743167877,0.0000000000,315.7999877929,32.7999992370,0.2633333444,3.0000000000,1004.6532592773,1004.6532592773,1004.6532592773,76.7333297729,10.6666669845,6.8133344650,7.5806655883,1.2000000476,0.0000000000,0.0000000000,0.0000000000
2026-09-24 22:46:52,0.3786166667,0.0000000000,195.9333343505,153.1333312988,0.1999999904,2.1333334445,1004.5999145507,1004.5999145507,1004.5999145507,77.2666702270,10.4799985885,6.7799997329,7.5700001716,1.2000000476,0.0000000000,0.0000000000,0.0000000000
2026-09-24 22:52:26,0.3836984157,0.0000000000,46.5999984741,76.5999984741,0.3233332872,2.0000000000,1004.5333251953,1004.5333251953,1004.5333251953,78.6666641235,10.3999996185,6.9000010490,7.6340003013,1.2000000476,0.0000000000,0.0000000000,0.0000000000
2026-09-24 22:58:01,0.3881813049,0.0000000000,212.2666625976,73.9333343505,0.1700000047,2.3333332538,1004.4600830078,1004.4600830078,1004.4600830078,79.0000000000,10.2733335494,6.8466677665,7.6079988479,1.2000000476,0.0000000000,0.0000000000,0.0000000000
2026-09-24 23:03:35,0.3933651161,0.0000000000,290.7999877929,100.5999984741,0.1059999823,2.7999999523,937.3533325195,937.3533325195,937.3533325195,73.9333343505,9.4600000381,6.3466672897,7.0786662101,1.1200000047,0.0000000000,0.0000000000,0.0000000000
2026-09-24 23:09:09,0.3981331825,0.0000000000,196.5333404541,174.7333374023,0.1366666674,2.5333333015,937.3332519531,937.3332519531,937.3332519531,74.6666641235,9.3599996566,6.2799992561,7.0573344230,1.1200000047,0.0000000000,0.0000000000,0.0000000000
2026-09-24 23:14:43,0.4031565666,0.0000000000,59.4000015258,85.0000000000,0.4093333244,2.2666666507,937.2867431640,937.2867431640,937.2867431640,75.1333312988,9.3666667938,6.4466662406,7.1393332481,1.1200000047,0.0000000000,0.0000000000,0.0000000000
